"Ukazatel","IndicatorType","ČR, Reg. soudržnosti, Kraje","Uz012","Roky","CasR","Hodnota"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Ústecký kraj","CZ042","2019","2019","1.572141171"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Ústecký kraj","CZ042","2020","2020","-1.36062557"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Ústecký kraj","CZ042","2021","2021","1.502198263"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Ústecký kraj","CZ042","2022","2022","19.8257761"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Ústecký kraj","CZ042","2023","2023","2.481618552"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2000","2000","1.270061732"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2001","2001","-1.188982871"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2002","2002","0.622341595"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2003","2003","1.910577481"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2004","2004","-0.285450228"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2005","2005","3.325020781"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2006","2006","3.303839201"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2007","2007","5.595810316"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2008","2008","5.626563253"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2009","2009","1.84602887"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2010","2010","0.10466844"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2011","2011","0.579733961"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2012","2012","-0.483363848"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2013","2013","-0.221222287"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2014","2014","0.348667884"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2015","2015","1.509727839"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2016","2016","0.958700892"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2017","2017","1.401570303"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2018","2018","2.345971993"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2019","2019","2.894251457"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2020","2020","-1.171131936"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2021","2021","3.527546662"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2022","2022","28.41893253"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Liberecký kraj","CZ051","2023","2023","6.076146076"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2000","2000","-0.074370076"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2001","2001","-1.293238108"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2002","2002","-0.22781202"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2003","2003","0.085810268"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2004","2004","0.53016938"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2005","2005","2.509815661"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2006","2006","2.686106184"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2007","2007","3.69285207"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2008","2008","2.854494836"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2009","2009","-0.843986864"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2010","2010","-0.120874046"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2011","2011","-0.700297807"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2012","2012","-0.997668492"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2013","2013","-1.03250956"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2014","2014","-0.404183206"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2015","2015","0.154189417"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2016","2016","-1.001493168"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2017","2017","0.664430115"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2018","2018","0.506638968"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2019","2019","1.855923717"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2020","2020","0.587376837"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2021","2021","0.937571377"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2022","2022","24.97087154"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Královéhradecký kraj","CZ052","2023","2023","5.662617919"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2000","2000","0.678410043"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2001","2001","-0.980351627"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2002","2002","-0.128243323"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2003","2003","-0.669445821"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2004","2004","0.368176123"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2005","2005","1.974075913"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2006","2006","3.24185885"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2007","2007","6.040230213"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2008","2008","6.073548334"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2009","2009","0.975055634"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2010","2010","0.839822283"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2011","2011","0.395149731"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2012","2012","0.091013131"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2013","2013","-0.271433031"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2014","2014","0.19375752"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2015","2015","-0.164649867"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2016","2016","1.237046344"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2017","2017","2.449525658"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2018","2018","3.8160366"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2019","2019","4.282868908"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2020","2020","2.145791535"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2021","2021","3.259427041"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2022","2022","29.21483352"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Pardubický kraj","CZ053","2023","2023","5.110912458"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2000","2000","-0.182335001"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2001","2001","-0.680215742"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2002","2002","-0.428605353"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2003","2003","0.995030643"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2004","2004","-0.199117696"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2005","2005","1.807843137"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2006","2006","1.052602746"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2007","2007","3.002604599"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2008","2008","1.877963479"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2009","2009","-1.498072105"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2010","2010","-1.311188811"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2011","2011","-0.6875376"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2012","2012","-1.280229542"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2013","2013","-1.545476982"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2014","2014","-1.505864637"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2015","2015","-1.159944809"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2016","2016","-1.635941216"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2017","2017","-0.369595647"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2018","2018","0.402735458"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2019","2019","1.33105601"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2020","2020","0.274587873"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2021","2021","1.810464964"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2022","2022","22.69158827"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Kraj Vysočina","CZ063","2023","2023","8.071270108"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2000","2000","0.703798488"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2001","2001","-1.299067759"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2002","2002","-0.740141028"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2003","2003","2.542639584"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2004","2004","1.392562841"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2005","2005","0.909507539"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2006","2006","2.086667433"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2007","2007","6.494507324"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2008","2008","4.090537462"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2009","2009","2.60693612"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2010","2010","1.276929817"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2011","2011","1.500902001"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2012","2012","1.462546974"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2013","2013","0.559655033"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2014","2014","1.171970431"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2015","2015","1.284123647"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2016","2016","1.983054822"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2017","2017","2.677731121"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2018","2018","2.876607224"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2019","2019","2.676687431"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2020","2020","3.763869533"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2021","2021","4.66220376"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2022","2022","28.02921495"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Jihomoravský kraj","CZ064","2023","2023","9.161785722"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2000","2000","0.436440268"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2001","2001","-0.505338123"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2002","2002","-0.958580234"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2003","2003","0.54540282"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2004","2004","-1.169251978"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2005","2005","0.05320972"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2006","2006","0.943037707"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2007","2007","2.223235307"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2008","2008","-0.528183827"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2009","2009","-0.817827072"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2010","2010","-0.832215142"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2011","2011","-0.22540573"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2012","2012","-0.98928096"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2013","2013","-1.170171159"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2014","2014","-0.91808165"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2015","2015","-0.773113901"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2016","2016","-1.200162124"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2017","2017","-0.62072266"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2018","2018","-0.684534114"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2019","2019","0.123390193"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2020","2020","0.07756024"
"Přírůstek/úbytek stěhováním na 1 000 obyvatel","5421","Olomoucký kraj","CZ071","2021","2021","0.267762945"
